source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
RIR,RMH,unknown,motor,8.634921362761233e-05,8.902434432820082e-05,2.6751307005884922e-06,0.015253891215877549,False
PHC,RIS,sensory,interneuron,9.647771540206742e-05,9.38677232092978e-05,2.6099921927696235e-06,0.01371186428539589,True
AWB,SAB,sensory,motor,0.00012728409555718003,0.00012981032060337347,2.5262250461934412e-06,0.009826055739811398,False
RIR,AIY,unknown,interneuron,8.246011487737302e-05,8.490123588328733e-05,2.441121005914313e-06,0.01458592163738651,False
AIN,RIS,interneuron,interneuron,7.836610043792629e-05,7.601572029409157e-05,2.3503801438347214e-06,0.015224452012840301,True
ADA,AIZ,interneuron,interneuron,0.0004831446751028226,0.0004854801692968858,2.3354941940631783e-06,0.0024111439701881387,False
PVQ,AVD,interneuron,interneuron,0.00014930204608697574,0.00014700361344503112,2.2984326419446196e-06,0.007756962421435293,True
RIA,SAA,interneuron,motor,1.075877560795823e-05,8.492461671872836e-06,2.266313936085393e-06,0.11772241601417106,True
RMH,RIP,motor,interneuron,0.0001088886002071813,0.00010671260682229471,2.1759933848865823e-06,0.010092672511438396,True
PVW,ADE,interneuron,sensory,0.00010169587941863745,9.955282380464027e-05,2.143055613997182e-06,0.010648786873130098,True
ALN,RIR,sensory,unknown,0.00015276768229291552,0.00015490164428146408,2.1339619885485546e-06,0.006935892240929781,False
DVB,IL1,interneuron,sensory,7.01407716216285e-05,6.8037646956142e-05,2.1031246654865012e-06,0.015220344574057704,True
RME,CEP,motor,sensory,0.00015912696297911284,0.00015702903610105595,2.0979268780568945e-06,0.006635731159894265,True
AIY,AIM,interneuron,interneuron,2.0197426175954854e-05,1.8103773292475358e-05,2.0936528834794963e-06,0.05466271151466248,True
RMH,URB,motor,sensory,3.058339979026299e-05,2.853206963601114e-05,2.0513301542518492e-06,0.034700336546874704,True
AFD,RIV,sensory,motor,7.346772067581696e-07,2.779146612219696e-06,2.0444694054615266e-06,0.5818195017261998,False
AWB,SMB,sensory,motor,0.00028039547674324174,0.0002783556183691892,2.0398583740525674e-06,0.0036507454335594053,True
ALN,AIM,sensory,interneuron,6.822862854843972e-05,6.624397957038094e-05,1.984648978058779e-06,0.014758749234864331,True
AIM,URY,interneuron,sensory,5.093958034027405e-05,4.895786474918226e-05,1.9817155910917874e-06,0.019837480383699115,True
IL2,AIY,sensory,interneuron,2.4254704356457208e-05,2.230030912210458e-05,1.9543952343526297e-06,0.04198024853387182,True
PVQ,RIA,interneuron,interneuron,6.068352496947625e-06,7.978883914850623e-06,1.910531417902998e-06,0.13600666787607915,False
ASJ,ALA,sensory,interneuron,3.9313356183111876e-05,4.118329974055484e-05,1.8699435574429652e-06,0.023230048664522468,False
AIM,RIA,interneuron,interneuron,8.247432479684282e-07,2.680913945527345e-06,1.8561706975589168e-06,0.5294635638208681,False
URY,RIA,sensory,interneuron,6.215849258742962e-05,6.055793713009054e-05,1.6005554573390851e-06,0.013042704687163058,True
FLP,AVK,sensory,interneuron,2.8986382714129376e-05,3.054886293980063e-05,1.5624802256712537e-06,0.026244581408054902,False
PVN,URX,interneuron,sensory,1.0746234682393656e-05,1.228077254647257e-05,1.5345378640789143e-06,0.06664049673400811,False
PVN,SMB,interneuron,motor,5.12330642506483e-06,6.653543993854611e-06,1.5302375687897812e-06,0.12993495891190002,False
RIV,RIA,motor,interneuron,8.256828073247603e-06,6.834792159605305e-06,1.4220359136422977e-06,0.09422623078757396,True
DVA,SMB,sensory,motor,6.582455580402326e-05,6.442816009573172e-05,1.3963957082915445e-06,0.010720656583472536,True
AIB,URA,interneuron,sensory,0.000277121793205913,0.00027838389654316674,1.2621033372537142e-06,0.0022719895283608155,False
RIA,AVD,interneuron,interneuron,2.4751841576382476e-05,2.6003788425112003e-05,1.251946848729527e-06,0.02466611845978107,False
RMD,URX,motor,sensory,0.00013773276399543406,0.000136541538729614,1.191225265820045e-06,0.004343187894986369,True
AIM,AVD,interneuron,interneuron,2.2483932311023184e-05,2.3670511785240305e-05,1.1865794742171205e-06,0.02570883317019227,False
ADE,RIA,sensory,interneuron,1.3048931773543028e-05,1.4176910642229575e-05,1.1279788686865465e-06,0.04143029657012288,False
AVK,ADE,interneuron,sensory,0.00011878571490129656,0.00011984621157793747,1.0604966766409029e-06,0.004444066843363073,False
PVQ,RIC,interneuron,interneuron,4.3654410952936075e-05,4.466625791580645e-05,1.0118469628703764e-06,0.0114565008415419,False
SIA,RIA,motor,interneuron,4.5624954808699894e-07,1.44940839344362e-06,9.931588453566212e-07,0.5211358817998474,False
AIY,IL2,interneuron,sensory,2.127319401436291e-05,2.2265995587925423e-05,9.928015735625135e-07,0.022802429314564058,False
PQR,AQR,unknown,unknown,8.89725865844916e-06,9.885675371051548e-06,9.884167126023889e-07,0.05262284629043304,False
LUA,AIY,interneuron,interneuron,0.0002338451107166712,0.00023480064317974624,9.555324630750354e-07,0.0020389222589521343,False
SIA,RIR,motor,unknown,9.811108703151045e-05,9.904754402976503e-05,9.364569982545795e-07,0.00474976174381816,False
PVN,AIM,interneuron,interneuron,3.343347027730381e-06,4.2647637345921575e-06,9.214167068617764e-07,0.12110819950267754,False
RIS,AVF,interneuron,interneuron,0.00012002915750873592,0.00011914873346954185,8.804240391940761e-07,0.0036810412011280607,True
PVN,RIA,interneuron,interneuron,3.408626682745153e-06,2.5869607052804823e-06,8.216659774646707e-07,0.13704283167025544,True
RIA,ALA,interneuron,interneuron,1.1362289049354641e-05,1.2148607618966607e-05,7.863185696119664e-07,0.03344471443320194,False
AVH,OLL,interneuron,unknown,0.00018564102678561567,0.00018638617543890158,7.451486532859093e-07,0.0020029407756644016,False
ADF,OLQ,sensory,sensory,0.00021626496603274281,0.0002155713078742582,6.93658158484623e-07,0.001606298589923801,True
AVF,AIB,interneuron,interneuron,0.0002434886122463487,0.00024281886293657745,6.697493097712571e-07,0.0013772134014555064,True
OLL,RIA,unknown,interneuron,1.059437315311613e-05,9.975856834788497e-06,6.185163183276342e-07,0.03006837122648603,True
SAA,RIA,motor,interneuron,1.4744184884956999e-05,1.5358603632849442e-05,6.144187478924432e-07,0.020410624300355847,False
SAB,RIV,motor,motor,9.952660738116135e-07,4.049374828915061e-07,5.903285909201074e-07,0.42157187139478486,True
PVW,OLQ,interneuron,sensory,2.2239225076422274e-05,2.2804165722570443e-05,5.649406461481687e-07,0.012542115100919357,False
RIS,OLQ,interneuron,sensory,0.0004397427822171619,0.00043919255717073824,5.502250464236485e-07,0.0006260130400554003,True
PVN,URB,interneuron,sensory,5.848880018489899e-06,6.3491274644012205e-06,5.002474459113218e-07,0.04101025069773827,False
PVQ,AIN,interneuron,interneuron,2.749495705371041e-05,2.7942360902904578e-05,4.474038491941688e-07,0.008070430869350815,False
FLP,RIS,sensory,interneuron,1.6971466951260977e-05,1.738589230235307e-05,4.1442535109209277e-07,0.012062165250141409,False
RIA,FLP,interneuron,sensory,4.689563204990093e-06,4.275361418215949e-06,4.142017867741446e-07,0.04620196867078087,True
RIS,ADF,interneuron,sensory,4.288790656535555e-05,4.3265332104241555e-05,3.7742553888600247e-07,0.004380857952974413,False
OLQ,AIN,sensory,interneuron,1.8485303502057088e-05,1.8845142656230402e-05,3.5983915417331467e-07,0.009639268406294916,False
AFD,AIM,sensory,interneuron,1.2637406143094284e-05,1.2968137942638691e-05,3.3073179954440746e-07,0.012916363221993138,False
AQR,AWA,unknown,sensory,8.675375549598211e-05,8.645254887385195e-05,3.0120662213016806e-07,0.001739003954420907,True
AIM,RIV,interneuron,motor,2.389932894916759e-05,2.4180674786717343e-05,2.8134583754975265e-07,0.00585160629218377,False
URB,RIA,sensory,interneuron,1.965247607803378e-05,1.9924951769186106e-05,2.7247569115232485e-07,0.006884606138214488,False
AVD,SAB,interneuron,motor,4.12246325079838e-05,4.098128595785374e-05,2.4334655013005465e-07,0.002960203579634288,True
URA,RIA,sensory,interneuron,9.56672886572969e-06,9.363095491253832e-06,2.0363337447585738e-07,0.010757220717616554,True
PVQ,OLL,interneuron,unknown,5.178816021858991e-05,5.175956133491545e-05,2.859888367445708e-08,0.0002761901046820133,True
AVD,RIS,interneuron,interneuron,1.4439467067638673e-05,1.4449909577835827e-05,1.0442510197153886e-08,0.00036146415268445826,False
URY,ALN,sensory,sensory,,,,,False
URX,ALN,sensory,sensory,,,,,False
RIV,ALN,motor,sensory,,,,,False
RMD,ALN,motor,sensory,,,,,False
RME,ALN,motor,sensory,,,,,False
RMF,ALN,motor,sensory,,,,,False
SAA,ALN,motor,sensory,,,,,False
ASE,ALN,sensory,sensory,,,,,False
ASI,ALN,sensory,sensory,,,,,False
ASJ,ALN,sensory,sensory,,,,,False
AUA,ALN,unknown,sensory,,,,,False
AVA,ALN,interneuron,sensory,,,,,False
AVB,ALN,interneuron,sensory,,,,,False
AVD,ALN,interneuron,sensory,,,,,False
AVH,ALN,interneuron,sensory,,,,,False
AWA,ALN,sensory,sensory,,,,,False
AWB,ALN,sensory,sensory,,,,,False
RID,ALN,interneuron,sensory,,,,,False
PVN,ALN,interneuron,sensory,,,,,False
PVP,ALN,interneuron,sensory,,,,,False
PVW,ALN,interneuron,sensory,,,,,False
RIA,ALN,interneuron,sensory,,,,,False
RIB,ALN,interneuron,sensory,,,,,False
BAG,ALN,sensory,sensory,,,,,False
CEP,ALN,sensory,sensory,,,,,False
DVA,ALN,sensory,sensory,,,,,False
LUA,ALN,interneuron,sensory,,,,,False
OLL,ALN,unknown,sensory,,,,,False
PHA,ALN,sensory,sensory,,,,,False
PHB,ALN,sensory,sensory,,,,,False
PLN,ALN,sensory,sensory,,,,,False
PQR,ALN,unknown,sensory,,,,,False
PVC,ALN,interneuron,sensory,,,,,False
SIA,ALN,motor,sensory,,,,,False
SIB,ALN,motor,sensory,,,,,False
SMD,ALN,motor,sensory,,,,,False
URA,ALN,sensory,sensory,,,,,False
URB,ALN,sensory,sensory,,,,,False
AFD,ALN,sensory,sensory,,,,,False
AIB,ALN,interneuron,sensory,,,,,False
AIM,ALN,interneuron,sensory,,,,,False
AIN,ALN,interneuron,sensory,,,,,False
AIZ,ALN,interneuron,sensory,,,,,False
PVT,ALN,interneuron,sensory,,,,,False
FLP,ALN,sensory,sensory,,,,,False
RIH,ALN,interneuron,sensory,,,,,False
DVC,ALN,interneuron,sensory,,,,,False
RIM,ALN,interneuron,sensory,,,,,False
RMG,ALN,interneuron,sensory,,,,,False
ADF,ALN,sensory,sensory,,,,,False
RMH,ALN,motor,sensory,,,,,False
AQR,ALN,unknown,sensory,,,,,False
RIS,ALN,interneuron,sensory,,,,,False
AIA,ALN,interneuron,sensory,,,,,False
URY,PVN,sensory,interneuron,,,,,False
URX,PVN,sensory,interneuron,,,,,False
ADE,PVN,sensory,interneuron,,,,,False
RIV,PVN,motor,interneuron,,,,,False
RMD,PVN,motor,interneuron,,,,,False
RME,PVN,motor,interneuron,,,,,False
RMF,PVN,motor,interneuron,,,,,False
SAA,PVN,motor,interneuron,,,,,False
ALA,PVN,interneuron,interneuron,,,,,False
ALN,PVN,sensory,interneuron,,,,,False
ASI,PVN,sensory,interneuron,,,,,False
ASJ,PVN,sensory,interneuron,,,,,False
ASK,PVN,sensory,interneuron,,,,,False
AUA,PVN,unknown,interneuron,,,,,False
AVA,PVN,interneuron,interneuron,,,,,False
AVB,PVN,interneuron,interneuron,,,,,False
AVD,PVN,interneuron,interneuron,,,,,False
AVE,PVN,interneuron,interneuron,,,,,False
AVH,PVN,interneuron,interneuron,,,,,False
AVJ,PVN,interneuron,interneuron,,,,,False
AWA,PVN,sensory,interneuron,,,,,False
AWB,PVN,sensory,interneuron,,,,,False
RIC,PVN,interneuron,interneuron,,,,,False
RID,PVN,interneuron,interneuron,,,,,False
PVP,PVN,interneuron,interneuron,,,,,False
RIA,PVN,interneuron,interneuron,,,,,False
RIB,PVN,interneuron,interneuron,,,,,False
CEP,PVN,sensory,interneuron,,,,,False
DVB,PVN,interneuron,interneuron,,,,,False
IL2,PVN,sensory,interneuron,,,,,False
LUA,PVN,interneuron,interneuron,,,,,False
PHC,PVN,sensory,interneuron,,,,,False
PLN,PVN,sensory,interneuron,,,,,False
PQR,PVN,unknown,interneuron,,,,,False
PVC,PVN,interneuron,interneuron,,,,,False
SIA,PVN,motor,interneuron,,,,,False
SMB,PVN,motor,interneuron,,,,,False
URB,PVN,sensory,interneuron,,,,,False
AFD,PVN,sensory,interneuron,,,,,False
AIM,PVN,interneuron,interneuron,,,,,False
AIN,PVN,interneuron,interneuron,,,,,False
AIZ,PVN,interneuron,interneuron,,,,,False
PVT,PVN,interneuron,interneuron,,,,,False
PVQ,PVN,interneuron,interneuron,,,,,False
FLP,PVN,sensory,interneuron,,,,,False
DVC,PVN,interneuron,interneuron,,,,,False
AVK,PVN,interneuron,interneuron,,,,,False
RIP,PVN,interneuron,interneuron,,,,,False
RIM,PVN,interneuron,interneuron,,,,,False
ADA,PVN,interneuron,interneuron,,,,,False
RMH,PVN,motor,interneuron,,,,,False
AVF,PVN,interneuron,interneuron,,,,,False
AQR,PVN,unknown,interneuron,,,,,False
RIS,PVN,interneuron,interneuron,,,,,False
SAB,PVN,motor,interneuron,,,,,False
RIR,PVN,unknown,interneuron,,,,,False
URY,PVP,sensory,interneuron,,,,,False
URX,PVP,sensory,interneuron,,,,,False
RIV,PVP,motor,interneuron,,,,,False
RME,PVP,motor,interneuron,,,,,False
RMF,PVP,motor,interneuron,,,,,False
SAA,PVP,motor,interneuron,,,,,False
ALN,PVP,sensory,interneuron,,,,,False
ASE,PVP,sensory,interneuron,,,,,False
ASG,PVP,sensory,interneuron,,,,,False
ASH,PVP,sensory,interneuron,,,,,False
ASK,PVP,sensory,interneuron,,,,,False
AUA,PVP,unknown,interneuron,,,,,False
AVA,PVP,interneuron,interneuron,,,,,False
AVD,PVP,interneuron,interneuron,,,,,False
AVE,PVP,interneuron,interneuron,,,,,False
AVH,PVP,interneuron,interneuron,,,,,False
AVJ,PVP,interneuron,interneuron,,,,,False
RIC,PVP,interneuron,interneuron,,,,,False
RID,PVP,interneuron,interneuron,,,,,False
PVN,PVP,interneuron,interneuron,,,,,False
PVR,PVP,unknown,interneuron,,,,,False
RIA,PVP,interneuron,interneuron,,,,,False
RIB,PVP,interneuron,interneuron,,,,,False
BAG,PVP,sensory,interneuron,,,,,False
CEP,PVP,sensory,interneuron,,,,,False
DVA,PVP,sensory,interneuron,,,,,False
DVB,PVP,interneuron,interneuron,,,,,False
IL1,PVP,sensory,interneuron,,,,,False
IL2,PVP,sensory,interneuron,,,,,False
OLL,PVP,unknown,interneuron,,,,,False
OLQ,PVP,sensory,interneuron,,,,,False
PHB,PVP,sensory,interneuron,,,,,False
PHC,PVP,sensory,interneuron,,,,,False
PLN,PVP,sensory,interneuron,,,,,False
PQR,PVP,unknown,interneuron,,,,,False
PVC,PVP,interneuron,interneuron,,,,,False
SIA,PVP,motor,interneuron,,,,,False
SMD,PVP,motor,interneuron,,,,,False
URA,PVP,sensory,interneuron,,,,,False
URB,PVP,sensory,interneuron,,,,,False
ADL,PVP,unknown,interneuron,,,,,False
AFD,PVP,sensory,interneuron,,,,,False
AIZ,PVP,interneuron,interneuron,,,,,False
PVT,PVP,interneuron,interneuron,,,,,False
PVQ,PVP,interneuron,interneuron,,,,,False
DVC,PVP,interneuron,interneuron,,,,,False
RIM,PVP,interneuron,interneuron,,,,,False
RMG,PVP,interneuron,interneuron,,,,,False
ADA,PVP,interneuron,interneuron,,,,,False
ADF,PVP,sensory,interneuron,,,,,False
AQR,PVP,unknown,interneuron,,,,,False
RIS,PVP,interneuron,interneuron,,,,,False
AIA,PVP,interneuron,interneuron,,,,,False
SAB,PVP,motor,interneuron,,,,,False
RIR,PVP,unknown,interneuron,,,,,False
URY,PVR,sensory,unknown,,,,,False
ADE,PVR,sensory,unknown,,,,,False
RIV,PVR,motor,unknown,,,,,False
RMD,PVR,motor,unknown,,,,,False
RMF,PVR,motor,unknown,,,,,False
ALA,PVR,interneuron,unknown,,,,,False
ALN,PVR,sensory,unknown,,,,,False
ASE,PVR,sensory,unknown,,,,,False
ASG,PVR,sensory,unknown,,,,,False
ASH,PVR,sensory,unknown,,,,,False
ASJ,PVR,sensory,unknown,,,,,False
ASK,PVR,sensory,unknown,,,,,False
AVA,PVR,interneuron,unknown,,,,,False
AVB,PVR,interneuron,unknown,,,,,False
AVD,PVR,interneuron,unknown,,,,,False
AVH,PVR,interneuron,unknown,,,,,False
AVJ,PVR,interneuron,unknown,,,,,False
AWB,PVR,sensory,unknown,,,,,False
RID,PVR,interneuron,unknown,,,,,False
PVP,PVR,interneuron,unknown,,,,,False
PVW,PVR,interneuron,unknown,,,,,False
RIA,PVR,interneuron,unknown,,,,,False
AWC,PVR,sensory,unknown,,,,,False
CEP,PVR,sensory,unknown,,,,,False
DVA,PVR,sensory,unknown,,,,,False
DVB,PVR,interneuron,unknown,,,,,False
IL1,PVR,sensory,unknown,,,,,False
IL2,PVR,sensory,unknown,,,,,False
LUA,PVR,interneuron,unknown,,,,,False
OLL,PVR,unknown,unknown,,,,,False
OLQ,PVR,sensory,unknown,,,,,False
PHB,PVR,sensory,unknown,,,,,False
PLN,PVR,sensory,unknown,,,,,False
PQR,PVR,unknown,unknown,,,,,False
PVC,PVR,interneuron,unknown,,,,,False
SIA,PVR,motor,unknown,,,,,False
SIB,PVR,motor,unknown,,,,,False
SMB,PVR,motor,unknown,,,,,False
URB,PVR,sensory,unknown,,,,,False
ADL,PVR,unknown,unknown,,,,,False
AIB,PVR,interneuron,unknown,,,,,False
AIM,PVR,interneuron,unknown,,,,,False
AIN,PVR,interneuron,unknown,,,,,False
AIZ,PVR,interneuron,unknown,,,,,False
PVT,PVR,interneuron,unknown,,,,,False
FLP,PVR,sensory,unknown,,,,,False
RIH,PVR,interneuron,unknown,,,,,False
AVK,PVR,interneuron,unknown,,,,,False
RMG,PVR,interneuron,unknown,,,,,False
ADA,PVR,interneuron,unknown,,,,,False
ADF,PVR,sensory,unknown,,,,,False
RMH,PVR,motor,unknown,,,,,False
AVF,PVR,interneuron,unknown,,,,,False
AQR,PVR,unknown,unknown,,,,,False
RIS,PVR,interneuron,unknown,,,,,False
AIA,PVR,interneuron,unknown,,,,,False
SAB,PVR,motor,unknown,,,,,False
URX,PVW,sensory,interneuron,,,,,False
RIV,PVW,motor,interneuron,,,,,False
RMD,PVW,motor,interneuron,,,,,False
SAA,PVW,motor,interneuron,,,,,False
ALN,PVW,sensory,interneuron,,,,,False
ASG,PVW,sensory,interneuron,,,,,False
ASH,PVW,sensory,interneuron,,,,,False
ASK,PVW,sensory,interneuron,,,,,False
AVA,PVW,interneuron,interneuron,,,,,False
AVH,PVW,interneuron,interneuron,,,,,False
AVJ,PVW,interneuron,interneuron,,,,,False
AWA,PVW,sensory,interneuron,,,,,False
PVP,PVW,interneuron,interneuron,,,,,False
PVR,PVW,unknown,interneuron,,,,,False
RIA,PVW,interneuron,interneuron,,,,,False
RIB,PVW,interneuron,interneuron,,,,,False
AWC,PVW,sensory,interneuron,,,,,False
BAG,PVW,sensory,interneuron,,,,,False
CEP,PVW,sensory,interneuron,,,,,False
DVA,PVW,sensory,interneuron,,,,,False
DVB,PVW,interneuron,interneuron,,,,,False
IL2,PVW,sensory,interneuron,,,,,False
OLL,PVW,unknown,interneuron,,,,,False
OLQ,PVW,sensory,interneuron,,,,,False
PHA,PVW,sensory,interneuron,,,,,False
PHB,PVW,sensory,interneuron,,,,,False
PQR,PVW,unknown,interneuron,,,,,False
PVC,PVW,interneuron,interneuron,,,,,False
SIB,PVW,motor,interneuron,,,,,False
AIB,PVW,interneuron,interneuron,,,,,False
AIM,PVW,interneuron,interneuron,,,,,False
AIY,PVW,interneuron,interneuron,,,,,False
AIZ,PVW,interneuron,interneuron,,,,,False
PVQ,PVW,interneuron,interneuron,,,,,False
FLP,PVW,sensory,interneuron,,,,,False
RIH,PVW,interneuron,interneuron,,,,,False
